id,student_id,date,status,reason
1913,192,2026-03-23,Present,
1914,192,2026-03-18,Present,
1915,192,2026-05-26,Present,
1916,192,2026-05-10,Present,
1917,192,2026-04-13,Present,
1918,192,2026-04-08,Present,
1919,192,2026-04-10,Present,
1920,192,2026-05-05,Present,
1921,193,2026-04-10,Present,
1922,193,2026-04-17,Present,
1923,193,2026-05-20,Present,
1924,193,2026-04-06,Absent,Sick
1925,193,2026-05-05,Present,
1926,193,2026-04-26,Present,
1927,193,2026-03-26,Present,
1928,193,2026-05-05,Absent,
1929,193,2026-03-28,Absent,Sick
1930,193,2026-03-29,Present,
1931,194,2026-04-11,Present,
1932,194,2026-06-04,Present,
1933,194,2026-05-30,Present,
1934,194,2026-04-16,Present,
1935,194,2026-05-08,Present,
1936,194,2026-05-26,Present,
1937,194,2026-04-07,Present,
1938,194,2026-06-04,Present,
1939,194,2026-04-29,Present,
1940,194,2026-04-07,Present,
1941,195,2026-05-07,Present,
1942,195,2026-05-24,Present,
1943,195,2026-04-05,Present,
1944,195,2026-03-20,Present,
1945,195,2026-04-18,Present,
1946,195,2026-05-28,Present,
1947,195,2026-05-11,Present,
1948,195,2026-03-11,Present,
1949,195,2026-04-14,Present,
1950,195,2026-04-17,Present,
1951,196,2026-04-25,Present,
1952,196,2026-04-03,Present,
1953,196,2026-03-25,Present,
1954,196,2026-05-06,Absent,Sick
1955,196,2026-06-06,Present,
1956,196,2026-05-03,Present,
1957,196,2026-05-25,Present,
1958,196,2026-04-15,Present,
1959,196,2026-04-21,Present,
1960,196,2026-05-27,Present,
1961,197,2026-03-19,Absent,Sick
1962,197,2026-06-07,Absent,
1963,197,2026-05-15,Absent,
1964,197,2026-03-22,Present,
1965,197,2026-04-13,Absent,Sick
1966,197,2026-03-25,Present,
1967,197,2026-05-26,Present,
1968,197,2026-03-17,Present,
1969,197,2026-03-27,Present,
1970,197,2026-03-28,Present,
1971,198,2026-05-02,Present,
1972,198,2026-05-29,Present,
1973,198,2026-05-06,Present,
1974,198,2026-06-07,Present,
1975,198,2026-03-18,Present,
1976,198,2026-05-23,Present,
1977,198,2026-04-03,Present,
1978,198,2026-03-25,Present,
1979,198,2026-05-26,Present,
1980,198,2026-04-28,Present,
1981,199,2026-05-27,Present,
1982,199,2026-04-26,Present,
1983,199,2026-04-04,Present,
1984,199,2026-05-08,Present,
1985,199,2026-03-12,Present,
1986,199,2026-04-16,Absent,Sick
1987,199,2026-04-28,Present,
1988,199,2026-05-10,Present,
1989,199,2026-04-18,Present,
1990,199,2026-06-01,Present,
1991,200,2026-05-31,Present,
1992,200,2026-04-30,Present,
1993,200,2026-06-02,Present,
1994,200,2026-06-02,Present,
1995,200,2026-04-29,Present,
1996,200,2026-05-25,Present,
1997,200,2026-04-14,Present,
1998,200,2026-04-15,Present,
1999,200,2026-05-02,Present,
2000,200,2026-04-03,Present,
2001,201,2026-05-07,Absent,Sick
2002,201,2026-03-13,Present,
2003,201,2026-05-22,Absent,Sick
2004,201,2026-05-06,Present,
2005,201,2026-05-19,Absent,
2006,201,2026-05-15,Present,
2007,201,2026-05-07,Present,
2008,201,2026-04-04,Present,
2009,201,2026-04-21,Absent,
2010,201,2026-05-09,Present,
2011,202,2026-05-11,Present,
2012,202,2026-04-12,Present,
2013,202,2026-06-06,Absent,Sick
2014,202,2026-05-21,Present,
2015,202,2026-04-23,Present,
2016,202,2026-06-08,Present,
2017,202,2026-03-17,Present,
2018,202,2026-03-26,Present,
2019,202,2026-04-07,Present,
2020,202,2026-05-14,Present,
2021,203,2026-05-19,Present,
2022,203,2026-03-21,Present,
2023,203,2026-05-19,Present,
2024,203,2026-04-30,Present,
2025,203,2026-05-18,Present,
2026,203,2026-05-19,Present,
2027,203,2026-04-23,Present,
2028,203,2026-04-03,Present,
2029,203,2026-05-21,Present,
2030,203,2026-05-31,Present,
2031,204,2026-03-30,Present,
2032,204,2026-05-16,Present,
2033,204,2026-05-12,Present,
2034,204,2026-05-21,Present,
2035,204,2026-03-25,Present,
2036,204,2026-04-01,Present,
2037,204,2026-05-29,Present,
2038,204,2026-05-15,Absent,Sick
2039,204,2026-06-02,Present,
2040,204,2026-04-10,Present,
2041,205,2026-03-31,Present,
2042,205,2026-05-31,Present,
2043,205,2026-06-03,Present,
2044,205,2026-05-24,Present,
2045,205,2026-05-27,Present,
2046,205,2026-03-15,Present,
2047,205,2026-04-25,Absent,
2048,205,2026-05-30,Present,
2049,205,2026-05-01,Present,
2050,205,2026-05-25,Present,
2051,206,2026-03-20,Present,
2052,206,2026-05-06,Present,
2053,206,2026-05-12,Present,
2054,206,2026-03-25,Present,
2055,206,2026-05-26,Present,
2056,206,2026-05-27,Present,
2057,206,2026-05-07,Present,
2058,206,2026-04-15,Present,
2059,206,2026-05-25,Present,
2060,206,2026-05-10,Present,
2061,207,2026-05-30,Present,
2062,207,2026-03-13,Present,
2063,207,2026-04-18,Present,
2064,207,2026-05-10,Absent,
2065,207,2026-05-03,Present,
2066,207,2026-04-11,Absent,Sick
2067,207,2026-05-17,Present,
2068,207,2026-03-27,Present,
2069,207,2026-06-02,Present,
2070,207,2026-05-23,Present,
2071,208,2026-04-05,Present,
2072,208,2026-04-21,Present,
2073,208,2026-05-08,Present,
2074,208,2026-03-18,Present,
2075,208,2026-04-02,Present,
2076,208,2026-04-25,Present,
2077,208,2026-04-14,Present,
2078,208,2026-04-19,Present,
2079,208,2026-05-26,Present,
2080,208,2026-04-02,Present,
2081,209,2026-04-29,Present,
2082,209,2026-03-18,Present,
2083,209,2026-04-27,Present,
2084,209,2026-05-07,Absent,Sick
2085,209,2026-04-03,Present,
2086,209,2026-05-15,Present,
2087,209,2026-06-04,Present,
2088,209,2026-04-06,Present,
2089,209,2026-06-07,Present,
2090,209,2026-05-24,Present,
2091,210,2026-06-01,Present,
2092,210,2026-04-26,Present,
2093,210,2026-06-04,Absent,Sick
2094,210,2026-03-19,Present,
2095,210,2026-03-17,Present,
2096,210,2026-05-30,Present,
2097,210,2026-04-29,Present,
2098,210,2026-05-28,Present,
2099,210,2026-05-22,Present,
2100,210,2026-06-01,Present,
2101,211,2026-04-17,Present,
2102,211,2026-03-27,Present,
2103,211,2026-03-24,Present,
2104,211,2026-04-11,Present,
2105,211,2026-06-03,Present,
2106,211,2026-06-08,Present,
2107,211,2026-04-21,Present,
2108,211,2026-05-16,Present,
2109,211,2026-05-14,Present,
2110,211,2026-03-12,Present,
2111,212,2026-04-24,Present,
2112,212,2026-04-19,Present,
2113,212,2026-05-15,Present,
2114,212,2026-05-08,Present,
2115,212,2026-04-15,Present,
2116,212,2026-05-07,Present,
2117,212,2026-03-22,Present,
2118,212,2026-04-20,Present,
2119,212,2026-03-25,Present,
2120,212,2026-03-27,Present,
2121,213,2026-05-01,Absent,Sick
2122,213,2026-05-30,Present,
2123,213,2026-04-07,Present,
2124,213,2026-04-20,Present,
2125,213,2026-05-06,Present,
2126,213,2026-05-29,Absent,
2127,213,2026-04-03,Present,
2128,213,2026-04-09,Present,
2129,213,2026-05-08,Present,
2130,213,2026-04-23,Present,
2131,214,2026-05-29,Present,
2132,214,2026-04-02,Present,
2133,214,2026-05-20,Present,
2134,214,2026-04-29,Present,
2135,214,2026-05-22,Present,
2136,214,2026-04-10,Present,
2137,214,2026-03-26,Present,
2138,214,2026-03-27,Present,
2139,214,2026-03-23,Present,
2140,214,2026-05-06,Present,
2141,215,2026-04-12,Present,
2142,215,2026-05-20,Present,
2143,215,2026-04-24,Present,
2144,215,2026-03-16,Present,
2145,215,2026-05-22,Present,
2146,215,2026-04-20,Present,
2147,215,2026-04-26,Present,
2148,215,2026-03-21,Present,
2149,215,2026-05-29,Present,
2150,215,2026-03-24,Present,
2151,216,2026-06-04,Present,
2152,216,2026-05-12,Absent,
2153,216,2026-06-06,Present,
2154,216,2026-05-31,Present,
2155,216,2026-04-12,Absent,
2156,216,2026-04-25,Present,
2157,216,2026-05-03,Absent,Sick
2158,216,2026-04-16,Present,
2159,216,2026-06-01,Present,
2160,216,2026-06-02,Present,
2161,217,2026-06-02,Present,
2162,217,2026-03-17,Present,
2163,217,2026-03-11,Present,
2164,217,2026-05-29,Present,
2165,217,2026-05-02,Present,
2166,217,2026-05-04,Present,
2167,217,2026-03-22,Present,
2168,217,2026-03-26,Present,
2169,217,2026-04-13,Present,
2170,217,2026-03-15,Present,
2171,218,2026-05-25,Present,
2172,218,2026-05-02,Present,
2173,218,2026-04-25,Present,
2174,218,2026-04-05,Present,
2175,218,2026-06-01,Present,
2176,218,2026-05-08,Present,
2177,218,2026-05-12,Present,
2178,218,2026-04-07,Present,
2179,218,2026-04-01,Present,
2180,218,2026-04-07,Present,
2181,219,2026-04-29,Present,
2182,219,2026-04-18,Present,
2183,219,2026-05-03,Present,
2184,219,2026-04-13,Present,
2185,219,2026-04-26,Present,
2186,219,2026-03-26,Present,
2187,219,2026-04-27,Present,
2188,219,2026-04-26,Present,
2189,219,2026-05-02,Present,
2190,219,2026-04-19,Present,
2191,220,2026-03-18,Present,
2192,220,2026-05-16,Present,
2193,220,2026-05-25,Present,
2194,220,2026-05-10,Present,
2195,220,2026-04-26,Present,
2196,220,2026-06-04,Present,
2197,220,2026-04-13,Absent,Sick
2198,220,2026-05-12,Present,
2199,220,2026-05-28,Absent,Sick
2200,220,2026-03-18,Present,
2201,221,2026-06-01,Present,
2202,221,2026-04-19,Present,
2203,221,2026-05-07,Present,
2204,221,2026-03-12,Present,
2205,221,2026-03-22,Present,
2206,221,2026-04-27,Present,
2207,221,2026-05-13,Present,
2208,221,2026-05-28,Present,
2209,221,2026-04-29,Absent,
2210,221,2026-03-18,Present,
2211,222,2026-04-09,Present,
2212,222,2026-04-22,Present,
2213,222,2026-06-07,Present,
2214,222,2026-03-31,Present,
2215,222,2026-03-30,Present,
2216,222,2026-05-30,Present,
2217,222,2026-03-20,Absent,Sick
2218,222,2026-05-08,Present,
2219,222,2026-03-20,Present,
2220,222,2026-03-27,Present,
2221,223,2026-05-17,Present,
2222,223,2026-05-01,Present,
2223,223,2026-04-20,Present,
2224,223,2026-03-11,Present,
2225,223,2026-05-09,Present,
2226,223,2026-03-18,Present,
2227,223,2026-04-26,Present,
2228,223,2026-05-30,Present,
2229,223,2026-03-17,Present,
2230,223,2026-05-26,Present,
2231,224,2026-04-26,Present,
2232,224,2026-04-20,Absent,
2233,224,2026-05-02,Present,
2234,224,2026-05-09,Present,
2235,224,2026-04-13,Present,
2236,224,2026-05-19,Present,
2237,224,2026-06-08,Present,
2238,224,2026-04-29,Present,
2239,224,2026-04-23,Present,
2240,224,2026-05-11,Present,
2241,225,2026-04-08,Present,
2242,225,2026-04-02,Present,
2243,225,2026-06-01,Present,
2244,225,2026-05-05,Present,
2245,225,2026-05-15,Present,
2246,225,2026-03-31,Present,
2247,225,2026-06-07,Present,
2248,225,2026-03-13,Present,
2249,225,2026-04-09,Present,
2250,225,2026-05-03,Present,
2251,226,2026-05-17,Present,
2252,226,2026-03-19,Present,
2253,226,2026-04-27,Present,
2254,226,2026-03-11,Present,
2255,226,2026-04-06,Present,
2256,226,2026-05-01,Present,
2257,226,2026-06-03,Present,
2258,226,2026-05-14,Present,
2259,226,2026-05-03,Present,
2260,226,2026-04-18,Present,
2261,227,2026-06-02,Present,
2262,227,2026-06-06,Present,
2263,227,2026-05-10,Absent,
2264,227,2026-03-21,Present,
2265,227,2026-06-08,Present,
2266,227,2026-05-25,Present,
2267,227,2026-03-31,Present,
2268,227,2026-03-30,Present,
2269,227,2026-03-30,Present,
2270,227,2026-05-30,Present,
2271,228,2026-03-20,Present,
2272,228,2026-03-16,Present,
2273,228,2026-04-22,Present,
2274,228,2026-05-10,Present,
2275,228,2026-04-20,Present,
2276,228,2026-03-24,Present,
2277,228,2026-04-14,Present,
2278,228,2026-05-05,Present,
2279,228,2026-05-29,Present,
2280,228,2026-03-24,Present,
2281,229,2026-06-05,Present,
2282,229,2026-05-10,Present,
2283,229,2026-03-22,Present,
2284,229,2026-04-16,Present,
2285,229,2026-03-21,Present,
2286,229,2026-04-23,Present,
2287,229,2026-05-01,Absent,Sick
2288,229,2026-03-11,Present,
2289,229,2026-05-11,Present,
2290,229,2026-04-04,Present,
2291,230,2026-04-28,Present,
2292,230,2026-05-20,Present,
2293,230,2026-04-20,Present,
2294,230,2026-05-06,Present,
2295,230,2026-04-20,Present,
2296,230,2026-05-12,Absent,Sick
2297,230,2026-04-25,Present,
2298,230,2026-04-02,Present,
2299,230,2026-03-26,Present,
2300,230,2026-04-20,Present,
2301,231,2026-04-08,Present,
2302,231,2026-04-01,Present,
2303,231,2026-04-26,Present,
2304,231,2026-03-29,Absent,Sick
2305,231,2026-04-28,Present,
2306,231,2026-03-11,Present,
2307,231,2026-05-19,Present,
2308,231,2026-06-06,Present,
2309,231,2026-06-03,Present,
2310,231,2026-05-30,Absent,Sick
2311,232,2026-03-25,Present,
2312,232,2026-04-30,Present,
2313,232,2026-05-25,Present,
2314,232,2026-03-26,Present,
2315,232,2026-05-20,Absent,
2316,232,2026-05-28,Present,
2317,232,2026-04-16,Present,
2318,232,2026-04-26,Present,
2319,232,2026-04-09,Present,
2320,232,2026-05-01,Present,
2321,233,2026-05-17,Present,
2322,233,2026-04-08,Present,
2323,233,2026-05-02,Absent,Sick
2324,233,2026-06-03,Present,
2325,233,2026-05-25,Present,
2326,233,2026-05-15,Present,
2327,233,2026-03-24,Present,
2328,233,2026-04-01,Present,
2329,233,2026-04-05,Present,
2330,233,2026-05-19,Present,
2331,234,2026-06-05,Present,
2332,234,2026-04-23,Present,
2333,234,2026-04-03,Present,
2334,234,2026-04-09,Present,
2335,234,2026-04-07,Present,
2336,234,2026-03-28,Present,
2337,234,2026-03-17,Present,
2338,234,2026-06-08,Present,
2339,234,2026-04-28,Present,
2340,234,2026-04-02,Present,
2341,235,2026-04-08,Present,
2342,235,2026-04-18,Present,
2343,235,2026-05-29,Present,
2344,235,2026-06-02,Present,
2345,235,2026-05-06,Present,
2346,235,2026-04-21,Absent,
2347,235,2026-05-06,Present,
2348,235,2026-05-08,Present,
2349,235,2026-04-08,Present,
2350,235,2026-04-27,Present,
2351,236,2026-06-04,Present,
2352,236,2026-04-15,Present,
2353,236,2026-04-14,Present,
2354,236,2026-05-06,Absent,
2355,236,2026-03-25,Absent,Sick
2356,236,2026-04-18,Present,
2357,236,2026-03-21,Present,
2358,236,2026-06-07,Present,
2359,236,2026-03-21,Present,
2360,236,2026-03-19,Present,
2361,237,2026-05-16,Present,
2362,237,2026-05-15,Present,
2363,237,2026-05-14,Present,
2364,237,2026-05-26,Present,
2365,237,2026-06-05,Present,
2366,237,2026-04-14,Present,
2367,237,2026-03-11,Absent,Sick
2368,237,2026-05-20,Present,
2369,237,2026-04-02,Present,
2370,237,2026-04-07,Present,
2371,238,2026-04-11,Present,
2372,238,2026-03-31,Present,
2373,238,2026-04-29,Present,
2374,238,2026-05-31,Present,
2375,238,2026-05-22,Present,
2376,238,2026-05-22,Present,
2377,238,2026-05-13,Absent,Sick
2378,238,2026-04-16,Present,
2379,238,2026-04-12,Present,
2380,238,2026-05-16,Present,
2381,239,2026-04-24,Absent,Sick
2382,239,2026-04-28,Present,
2383,239,2026-03-31,Present,
2384,239,2026-04-12,Present,
2385,239,2026-04-14,Present,
2386,239,2026-05-25,Present,
2387,239,2026-04-30,Absent,Sick
2388,239,2026-03-14,Present,
2389,239,2026-04-21,Present,
2390,239,2026-05-10,Present,
2391,240,2026-04-18,Absent,Sick
2392,240,2026-03-29,Present,
2393,240,2026-03-11,Present,
2394,240,2026-06-03,Present,
2395,240,2026-03-23,Present,
2396,240,2026-05-10,Absent,
2397,240,2026-05-07,Present,
2398,240,2026-05-12,Present,
2399,240,2026-05-05,Absent,
2400,240,2026-05-28,Present,
2401,241,2026-04-10,Present,
2402,241,2026-03-14,Present,
2403,241,2026-04-10,Present,
2404,241,2026-04-22,Present,
2405,241,2026-04-03,Present,
2406,241,2026-05-07,Present,
2407,241,2026-03-19,Present,
2408,241,2026-04-11,Present,
2409,241,2026-04-27,Absent,
2410,241,2026-03-19,Present,
2411,242,2026-05-01,Present,
2412,242,2026-04-20,Present,
2413,242,2026-05-07,Present,
2414,242,2026-04-04,Present,
2415,242,2026-03-30,Present,
2416,242,2026-05-14,Present,
2417,242,2026-04-01,Present,
2418,242,2026-03-28,Present,
2419,242,2026-05-03,Present,
2420,242,2026-04-23,Present,
2421,243,2026-04-08,Present,
2422,243,2026-05-11,Present,
2423,243,2026-06-07,Present,
2424,243,2026-06-05,Present,
2425,243,2026-04-09,Present,
2426,243,2026-05-11,Present,
2427,243,2026-03-23,Present,
2428,243,2026-04-28,Present,
2429,243,2026-03-15,Present,
2430,243,2026-05-22,Present,
2431,244,2026-04-13,Present,
2432,244,2026-05-15,Present,
2433,244,2026-04-13,Present,
2434,244,2026-03-29,Present,
2435,244,2026-05-21,Present,
2436,244,2026-04-15,Present,
2437,244,2026-05-20,Present,
2438,244,2026-05-12,Present,
2439,244,2026-03-12,Present,
2440,244,2026-06-07,Absent,
2441,245,2026-03-13,Present,
2442,245,2026-04-03,Present,
2443,245,2026-03-26,Present,
2444,245,2026-04-07,Present,
2445,245,2026-05-10,Present,
2446,245,2026-04-23,Present,
2447,245,2026-04-29,Present,
2448,245,2026-05-25,Absent,Sick
2449,245,2026-03-25,Absent,Sick
2450,245,2026-03-14,Present,
2451,246,2026-04-01,Present,
2452,246,2026-03-30,Present,
2453,246,2026-06-02,Present,
2454,246,2026-03-17,Present,
2455,246,2026-05-19,Present,
2456,246,2026-05-08,Absent,
2457,246,2026-04-19,Present,
2458,246,2026-04-16,Present,
2459,246,2026-03-24,Present,
2460,246,2026-03-11,Present,
2461,247,2026-03-25,Present,
2462,247,2026-05-21,Present,
2463,247,2026-05-14,Absent,
2464,247,2026-05-22,Present,
2465,247,2026-04-26,Present,
2466,247,2026-04-27,Present,
2467,247,2026-03-16,Absent,Sick
2468,247,2026-05-01,Present,
2469,247,2026-04-18,Present,
2470,247,2026-03-13,Present,
2471,248,2026-04-09,Present,
2472,248,2026-05-13,Present,
2473,248,2026-06-08,Present,
2474,248,2026-04-21,Present,
2475,248,2026-05-05,Present,
2476,248,2026-05-21,Present,
2477,248,2026-05-05,Present,
2478,248,2026-04-23,Present,
2479,248,2026-04-02,Present,
2480,248,2026-03-18,Present,
2481,249,2026-05-29,Present,
2482,249,2026-05-15,Absent,Sick
2483,249,2026-06-05,Present,
2484,249,2026-05-05,Present,
2485,249,2026-04-03,Present,
2486,249,2026-04-29,Present,
2487,249,2026-05-05,Present,
2488,249,2026-03-30,Present,
2489,249,2026-05-02,Present,
2490,249,2026-05-14,Present,
2491,250,2026-05-31,Present,
2492,250,2026-04-22,Present,
2493,250,2026-05-17,Present,
2494,250,2026-05-12,Absent,
2495,250,2026-04-20,Present,
2496,250,2026-03-12,Present,
2497,250,2026-03-13,Present,
2498,250,2026-03-11,Present,
2499,250,2026-05-21,Present,
2500,250,2026-05-16,Present,
2501,251,2026-04-24,Present,
2502,251,2026-05-28,Present,
2503,251,2026-06-06,Absent,
2504,251,2026-04-26,Present,
2505,251,2026-06-08,Present,
2506,251,2026-05-09,Present,
2507,251,2026-03-25,Present,
2508,251,2026-04-29,Present,
2509,251,2026-03-11,Present,
2510,251,2026-03-14,Present,
2511,252,2026-04-24,Present,
2512,252,2026-03-31,Present,
2513,252,2026-04-15,Present,
2514,252,2026-06-03,Present,
2515,252,2026-04-25,Present,
2516,252,2026-06-01,Present,
2517,252,2026-04-08,Present,
2518,252,2026-03-11,Present,
2519,252,2026-06-02,Present,
2520,252,2026-04-24,Absent,
2521,253,2026-03-12,Absent,Sick
2522,253,2026-03-14,Present,
2523,253,2026-03-13,Present,
2524,253,2026-05-08,Present,
2525,253,2026-03-24,Present,
2526,253,2026-04-13,Present,
2527,253,2026-04-30,Present,
2528,253,2026-03-12,Present,
2529,253,2026-04-25,Present,
2530,253,2026-03-21,Present,
2531,254,2026-04-28,Present,
2532,254,2026-05-29,Present,
2533,254,2026-04-10,Present,
2534,254,2026-04-13,Present,
2535,254,2026-03-19,Present,
2536,254,2026-04-14,Present,
2537,254,2026-03-20,Present,
2538,254,2026-05-31,Present,
2539,254,2026-06-07,Present,
2540,254,2026-03-26,Present,
2541,255,2026-04-07,Present,
2542,255,2026-05-17,Present,
2543,255,2026-05-22,Present,
2544,255,2026-04-06,Present,
2545,255,2026-05-23,Absent,
2546,255,2026-05-27,Present,
2547,255,2026-05-28,Present,
2548,255,2026-03-27,Present,
2549,255,2026-04-02,Present,
2550,255,2026-04-14,Absent,Sick
2551,256,2026-05-16,Present,
2552,256,2026-04-01,Present,
2553,256,2026-03-17,Present,
2554,256,2026-06-02,Present,
2555,256,2026-05-14,Present,
2556,256,2026-05-24,Absent,
2557,256,2026-03-25,Present,
2558,256,2026-05-25,Present,
2559,256,2026-03-11,Present,
2560,256,2026-03-13,Present,
2561,257,2026-06-05,Present,
2562,257,2026-06-02,Present,
2563,257,2026-03-30,Present,
2564,257,2026-05-16,Present,
2565,257,2026-05-01,Present,
2566,257,2026-05-24,Present,
2567,257,2026-04-26,Present,
2568,257,2026-03-13,Present,
2569,257,2026-04-23,Present,
2570,257,2026-03-18,Present,
2571,258,2026-04-01,Present,
2572,258,2026-05-31,Present,
2573,258,2026-03-25,Present,
2574,258,2026-05-19,Present,
2575,258,2026-05-25,Absent,
2576,258,2026-05-01,Present,
2577,258,2026-05-01,Present,
2578,258,2026-03-30,Present,
2579,258,2026-04-27,Present,
2580,258,2026-05-11,Present,
2581,259,2026-04-23,Present,
2582,259,2026-05-19,Present,
2583,259,2026-06-03,Present,
2584,259,2026-05-12,Present,
2585,259,2026-04-30,Present,
2586,259,2026-05-10,Present,
2587,259,2026-04-30,Present,
2588,259,2026-04-14,Absent,Sick
2589,259,2026-05-29,Present,
2590,259,2026-04-24,Present,
2591,260,2026-04-24,Present,
2592,260,2026-05-31,Present,
2593,260,2026-03-18,Present,
2594,260,2026-04-25,Present,
2595,260,2026-05-25,Present,
2596,260,2026-05-22,Present,
2597,260,2026-04-13,Present,
2598,260,2026-06-07,Present,
2599,260,2026-05-23,Present,
2600,260,2026-05-15,Present,
2601,261,2026-05-05,Present,
2602,261,2026-04-17,Present,
2603,261,2026-03-31,Present,
2604,261,2026-04-25,Present,
2605,261,2026-05-19,Present,
2606,261,2026-05-04,Present,
2607,261,2026-05-29,Present,
2608,261,2026-05-03,Present,
2609,261,2026-05-24,Present,
2610,261,2026-04-26,Present,
2611,262,2026-03-21,Present,
2612,262,2026-03-14,Present,
2613,262,2026-05-03,Absent,Sick
2614,262,2026-05-19,Present,
2615,262,2026-04-24,Present,
2616,262,2026-05-30,Present,
2617,262,2026-03-30,Present,
2618,262,2026-03-18,Present,
2619,262,2026-05-27,Absent,
2620,262,2026-05-05,Present,
2621,263,2026-03-27,Present,
2622,263,2026-04-09,Present,
2623,263,2026-04-19,Present,
2624,263,2026-05-03,Present,
2625,263,2026-04-24,Present,
2626,263,2026-04-26,Absent,Sick
2627,263,2026-06-04,Present,
2628,263,2026-06-02,Present,
2629,263,2026-04-19,Present,
2630,263,2026-06-07,Present,
2631,264,2026-06-08,Present,
2632,264,2026-04-02,Present,
2633,264,2026-04-15,Present,
2634,264,2026-03-30,Present,
2635,264,2026-03-30,Present,
2636,264,2026-05-25,Present,
2637,264,2026-05-14,Present,
2638,264,2026-05-11,Present,
2639,264,2026-03-18,Present,
2640,264,2026-05-16,Present,
2641,265,2026-06-02,Present,
2642,265,2026-03-22,Present,
2643,265,2026-04-18,Present,
2644,265,2026-03-25,Present,
2645,265,2026-04-13,Present,
2646,265,2026-03-16,Present,
2647,265,2026-03-29,Present,
2648,265,2026-03-20,Present,
2649,265,2026-03-28,Present,
2650,265,2026-04-22,Present,
2651,266,2026-03-28,Present,
2652,266,2026-03-29,Present,
2653,266,2026-03-14,Present,
2654,266,2026-05-19,Present,
2655,266,2026-04-27,Present,
2656,266,2026-03-25,Present,
2657,266,2026-05-23,Absent,Sick
2658,266,2026-05-16,Present,
2659,266,2026-05-08,Present,
2660,266,2026-05-01,Absent,
2661,267,2026-05-22,Present,
2662,267,2026-04-21,Present,
2663,267,2026-05-07,Present,
2664,267,2026-06-08,Present,
2665,267,2026-05-10,Present,
2666,267,2026-06-01,Present,
2667,267,2026-05-12,Present,
2668,267,2026-03-28,Present,
2669,267,2026-06-06,Present,
2670,267,2026-05-04,Absent,Sick
2671,268,2026-04-15,Absent,Sick
2672,268,2026-04-11,Present,
2673,268,2026-04-18,Absent,
2674,268,2026-04-24,Present,
2675,268,2026-04-10,Present,
2676,268,2026-04-17,Present,
2677,268,2026-04-20,Present,
2678,268,2026-04-20,Present,
2679,268,2026-03-22,Present,
2680,268,2026-04-20,Present,
2681,269,2026-05-30,Present,
2682,269,2026-05-13,Present,
2683,269,2026-04-13,Present,
2684,269,2026-03-17,Present,
2685,269,2026-03-28,Present,
2686,269,2026-04-08,Present,
2687,269,2026-03-18,Present,
2688,269,2026-05-09,Present,
2689,269,2026-06-04,Present,
2690,269,2026-04-14,Present,
2691,270,2026-05-10,Present,
2692,270,2026-03-15,Present,
2693,270,2026-03-31,Present,
2694,270,2026-05-19,Present,
2695,270,2026-04-04,Absent,
2696,270,2026-04-04,Present,
2697,270,2026-05-01,Present,
2698,270,2026-03-28,Absent,Sick
2699,270,2026-04-13,Present,
2700,270,2026-05-22,Absent,
2701,271,2026-04-14,Present,
2702,271,2026-04-19,Present,
2703,271,2026-04-11,Present,
2704,271,2026-04-28,Present,
2705,271,2026-04-07,Present,
2706,271,2026-03-26,Present,
2707,271,2026-04-03,Present,
2708,271,2026-03-18,Present,
2709,271,2026-05-23,Present,
2710,271,2026-03-28,Absent,Sick
2711,272,2026-04-01,Present,
2712,272,2026-05-03,Present,
2713,272,2026-03-22,Present,
2714,272,2026-04-07,Present,
2715,272,2026-04-30,Present,
2716,272,2026-04-01,Present,
2717,272,2026-03-29,Present,
2718,272,2026-05-06,Present,
2719,272,2026-03-17,Present,
2720,272,2026-05-08,Present,
2721,273,2026-03-20,Present,
2722,273,2026-04-27,Present,
2723,273,2026-05-27,Present,
2724,273,2026-04-14,Present,
2725,273,2026-06-06,Present,
2726,273,2026-03-20,Present,
2727,273,2026-04-20,Present,
2728,273,2026-05-09,Present,
2729,273,2026-05-20,Present,
2730,273,2026-05-03,Present,
2731,274,2026-04-11,Present,
2732,274,2026-04-16,Present,
2733,274,2026-05-10,Present,
2734,274,2026-05-20,Present,
2735,274,2026-05-09,Present,
2736,274,2026-04-26,Present,
2737,274,2026-05-02,Present,
2738,274,2026-04-17,Present,
2739,274,2026-04-04,Present,
2740,274,2026-03-18,Present,
2741,275,2026-06-05,Present,
2742,275,2026-04-16,Present,
2743,275,2026-03-11,Present,
2744,275,2026-03-30,Present,
2745,275,2026-04-21,Present,
2746,275,2026-05-07,Absent,
2747,275,2026-04-09,Present,
2748,275,2026-04-27,Absent,Sick
2749,275,2026-06-06,Present,
2750,275,2026-04-23,Present,
2751,276,2026-03-29,Present,
2752,276,2026-05-10,Present,
2753,276,2026-06-08,Present,
2754,276,2026-05-15,Present,
2755,276,2026-03-12,Present,
2756,276,2026-04-01,Present,
2757,276,2026-04-03,Present,
2758,276,2026-03-22,Present,
2759,276,2026-03-12,Present,
2760,276,2026-06-01,Present,
2761,277,2026-05-05,Present,
2762,277,2026-03-19,Present,
2763,277,2026-06-07,Present,
2764,277,2026-04-16,Present,
2765,277,2026-03-12,Present,
2766,277,2026-06-02,Present,
2767,277,2026-03-18,Present,
2768,277,2026-03-27,Present,
2769,277,2026-05-05,Present,
2770,277,2026-05-09,Present,
2771,278,2026-06-02,Present,
2772,278,2026-05-11,Present,
2773,278,2026-03-20,Present,
